id,key,mode,time_signature,danceability,energy,loudness,speechiness,acousticness,instumentalness,liveness,valence,tempo
3GwCACtAxX4uBRW07Iatz7,0,1,4,0.783,0.844,-8.729,0.0485,0.152,0.841,0.117,0.677,83.722
4LbuF4dBoGJqJiQWKg2MeR,5,0,4,0.775,0.415,-13.356,0.235,0.00595,0.203,0.0853,0.512,84.972
4kfNc7K7ictGSVpuTf3vtR,5,1,4,0.647,0.564,-10.771,0.0438,0.71,0.837,0.107,0.51,145.909
6rtlT4ksubAF2QNa9oX0HE,8,1,4,0.567,0.496,-10.936,0.746,0.746,0.00242,0.381,0.336,79.768
4pK1U8cQKYBss1Y3ybCJCd,1,1,4,0.829,0.492,-12.395,0.0548,0.298,0.843,0.106,0.961,94.965
65mhFTgAAfTZPDbNHC1Cuw,10,0,4,0.739,0.356,-9.587,0.092,0.265,0.927,0.835,0.251,88.014
7GYu0MYfET0MsV2KpOaz5M,2,0,4,0.625,0.579,-13.647,0.204,0.938,0.858,0.19,0.444,78.02
0MDRpWUQU68h4BrjuCy8Lv,6,1,4,0.701,0.385,-10.504,0.0486,0.391,0.0322,0.349,0.527,78.004
1YwFzoAaigF5rCSQzV4SFt,9,1,4,0.712,0.089,-14.179,0.364,0.95,0.0161,0.319,0.879,87.344
2LQb3iYBzoxbxct2IexjBc,11,0,4,0.377,0.506,-4.773,0.157,0.00889,1.15e-06,0.482,0.787,145.254
6GsLY75eZHnOAWFqdKmZ4b,1,1,5,0.58,0.722,-5.686,0.271,0.513,0,0.405,0.777,47.917
0xUbrvxYljD4OZ02BbuPpK,10,0,4,0.326,0.923,-2.946,0.431,0.437,0,0.385,0.799,170.949
2KrHM3YwVwewEAxss7iuj7,8,1,4,0.518,0.706,-5.148,0.227,0.0109,6.5e-05,0.496,0.418,128.26
0LppLsxXXDBTqihx84BJGo,1,1,4,0.547,0.679,-6.374,0.383,0.712,0,0.154,0.558,79.618
4HJ4L8hpX9YjTwipKTYwaW,11,1,4,0.319,0.751,-2.801,0.0619,0.0219,0.151,0.515,0.474,69.79
5uLZ3YIQGC0mOk6q3lJ6Ng,11,1,1,0.417,0.731,-4.989,0.265,0.00525,0.0352,0.621,0.575,134.003
2O2l5DJirlZAwLwpOAVbXR,8,0,4,0.512,0.576,-4.238,0.283,0.0381,0.0365,0.198,0.319,75.978
77Zm1VR4gVmpUL9n7QOcmD,7,1,4,0.396,0.859,-3.365,0.298,0.38,0,0.672,0.658,59.64
1mAEQbdq0dZQWfujWG6rCd,1,1,4,0.459,0.864,-2.163,0.263,0.171,2.95e-06,0.683,0.703,106.175
1L0UPMI58AfRHG7wsUklFA,0,0,4,0.274,0.941,-1.551,0.197,0.453,1.68e-05,0.543,0.456,92.175
2EQMxDwbcaaGIKb7EPDfLF,10,0,3,0.354,0.897,-2.262,0.249,0.0308,2.13e-05,0.629,0.771,77.871
1qqEKh4wmdcQGG1c2z8sH0,1,1,1,0.311,0.735,-6.164,0.246,0.45,0.0138,0.688,0.443,113.484
4N5QbNdzjLT9jSdnCgIOxP,1,1,4,0.36,0.624,-6.777,0.26,0.348,4.14e-06,0.264,0.529,77.196
6cmt9CRoK0KGcNg9Tpje53,4,0,4,0.489,0.624,-1.916,0.0344,0.834,0.347,0.325,0.574,167.108
4fGT0JiaqoHShrg6uSsKfB,8,1,4,0.747,0.569,-6.679,0.146,0.144,0,0.18,0.167,157.056
5y1KNlbZ1RAfq7tUIWvH2a,5,0,4,0.857,0.291,-10.005,0.0453,0.266,0.000177,0.116,0.238,124.974
74YaGodeQdJoR5L8l59CYF,10,0,4,0.871,0.687,-6.648,0.408,0.0181,0,0.0641,0.758,160.043
2Isv6BoMoeDPRXQga8XvXV,1,0,4,0.772,0.326,-9.216,0.283,0.104,0.00116,0.0974,0.337,125.054
2QmEel9zSLkkeW4qAMTZG1,1,1,4,0.859,0.392,-8.609,0.0967,0.5,0.0031,0.123,0.517,142.048
3SHauocJxTUGDFhcgPA1v1,6,0,4,0.735,0.617,-6.167,0.0663,0.0978,7.9e-05,0.352,0.403,164.91
7jN9Q6JsjcZaajGDzKMp3Y,9,0,4,0.873,0.609,-7.262,0.0735,0.171,1.48e-05,0.048,0.747,110.973
1fB11nbbXZqzqpbYsECX7b,1,1,1,0.703,0.304,-7.522,0.197,0.121,0.000932,0.0738,0.255,110.028
7yk8p6zfqIB7fQHPOQ96z8,7,0,4,0.809,0.392,-7.274,0.0689,0.459,0.0151,0.106,0.189,99.999
2kYB66omjIRkqPx8zRPEAH,7,1,4,0.847,0.326,-11.775,0.198,0.199,1.74e-06,0.0859,0.566,100.026
5vIhS9WiQ47LacDvjtZjzX,1,1,4,0.855,0.641,-6.932,0.0733,0.00675,0.0127,0.0711,0.816,151.962
0rj3snMN7CFiYaLIVSegml,5,0,4,0.829,0.491,-4.587,0.0827,0.0418,0,0.111,0.0759,136.033
1cpByx3kdgQeCaBIxPzQlI,9,1,4,0.857,0.518,-8.521,0.245,0.323,0.000209,0.0973,0.409,152.033
2fwkl5Z8ujDtAh6qxEA5x0,1,1,4,0.852,0.491,-5.415,0.0572,0.0443,0,0.109,0.0938,136.003
3nTDO6k4R6i3FpKx0QNgJ5,0,1,4,0.705,0.438,-12.599,0.0509,0.145,0.000755,0.134,0.236,141.9
74lnM5V6ecvoTPV0fvptx9,10,0,4,0.808,0.617,-9.3,0.451,0.106,0,0.715,0.647,149.979
3EikYy40GMSp8l5mDV6IQo,1,1,4,0.876,0.626,-9.907,0.161,0.279,2.9e-06,0.1,0.693,88.979
2PCKWNZYcwyFKd4lVRWE8k,5,1,4,0.766,0.564,-8.439,0.31,0.054,0,0.233,0.593,139.989
5hwUsRKvnO5yThjVrxHQVt,1,0,4,0.883,0.429,-10.685,0.447,0.189,0,0.113,0.824,124.974
5SzhkC3NGjcIq6Brs8pSj1,0,1,4,0.759,0.377,-10.931,0.0905,0.356,0,0.126,0.475,123.088
1Bp5LdIxR3XlprIigqp4en,11,1,4,0.89,0.533,-10.523,0.422,0.0271,0,0.137,0.692,144.98
6RiMRVxOiEYd4QSu1cxrls,1,1,4,0.923,0.432,-9.056,0.278,0.196,0,0.125,0.347,140.026
5StM7ktQ5TIstPckmRbWWH,9,1,4,0.955,0.51,-10.432,0.272,0.0269,0,0.149,0.245,127.964
6DZ9UsN80HCp3ppmzxGGTf,8,1,4,0.74,0.652,-8.492,0.307,0.107,0,0.189,0.671,94.615
1ThmUihH9dF8EV08ku5AXN,10,0,4,0.935,0.557,-9.403,0.338,0.116,0,0.096,0.555,99.979
7itsqu4pC7fp3ytIiiLvrX,4,0,4,0.743,0.393,-12.595,0.217,0.325,0,0.0962,0.482,145.046
3clpchqQ6A3p8jjPgKdhk0,8,1,4,0.863,0.502,-10.441,0.466,0.0749,4.9e-05,0.117,0.472,155.005
4VTTpwcAxVSQNzEZLi75d0,11,1,4,0.743,0.795,-5.733,0.0732,0.199,0,0.0577,0.682,95.003
0XpATIO0Jr4Rvg0GgyTkeW,7,0,5,0.225,0.559,-14.391,0.0555,0.584,0.00628,0.138,0.129,82.736
0ylYolmHZyFGQ6HaOKdIxx,7,0,4,0.496,0.742,-9.636,0.0507,0.264,1.66e-05,0.142,0.424,105.021
5YzHs8A9IJ92Kzw1GWntIf,2,1,4,0.129,0.0926,-18.367,0.0388,0.848,0.966,0.0629,0.0368,64.606
2o1tEnLqgZ9GIOeMpf6PCq,11,1,3,0.479,0.823,-12.251,0.0721,0.0634,0.936,0.408,0.145,166.06
7rUVnQCpdW9DRke8gRBEjl,2,0,4,0.0633,0.379,-21.816,0.0643,0.783,0.966,0.185,0.0667,64.461
6A4m6KLMFrc5zv0qRz5us6,0,1,1,0.178,0.103,-22.154,0.0391,0.946,0.892,0.117,0.0391,82.488
6Ie1v3cfzhqk0Zg9COIpKr,7,0,4,0.316,0.207,-17.178,0.0471,0.246,0.851,0.171,0.138,132.7
1ySAQGCXGGwW7Dn7wIrUH2,7,0,4,0.575,0.174,-19.84,0.0495,0.926,0.145,0.103,0.315,111.17
68oX8coAhPARDB0L199W92,0,0,5,0.117,0.213,-23.883,0.0491,0.842,0.867,0.0938,0.14,76.108
7ybvkJjMr5G1pGNaYGMdHp,5,0,3,0.23,0.136,-23.876,0.0371,0.895,0.782,0.08,0.0343,99.978
7aCNkygYcsEKNBAnh6CKUX,5,0,4,0.186,0.254,-17.54,0.0493,0.576,0.913,0.0936,0.0389,139.686
2hrW2WZqG6TQvxffD8XwV9,0,0,4,0.0823,0.0991,-20.834,0.0461,0.99,0.808,0.13,0.0336,169.924
4gyLPW1CXPRjvfAQlMS0eQ,1,1,4,0.336,0.632,-10.727,0.0885,0.108,0.833,0.134,0.159,114.509
12Pj1EYg8yrgpt5fhZWXJG,0,1,3,0.081,0.207,-16.158,0.0435,0.937,0.912,0.102,0.0331,171.983
73iyTHVlBg5pAAROd8unRs,1,1,4,0.603,0.67,-12.77,0.0718,0.191,0.908,0.0868,0.226,102.859
3uP8AdBtRh40DEoODn0JMF,7,1,4,0.222,0.334,-15.758,0.0417,0.159,0.81,0.102,0.0375,120.266
3mR1Sf0aSzTWUL42nG54Pe,5,0,3,0.16,0.0395,-22.174,0.0353,0.928,0.983,0.0783,0.0382,82.001
0txLTWPsGP10Ve9gc4yAK4,10,0,3,0.0883,0.422,-12.603,0.0364,0.654,0.909,0.359,0.209,85.066
74cDY5ZNquKCD1DvUy2dN9,1,1,4,0.503,0.571,-12.675,0.0383,0.405,0.863,0.102,0.121,118.924
2IVeFVoF95wF6GMVMcRlqY,0,1,3,0.122,0.324,-18.256,0.0605,0.861,0.92,0.15,0.0467,95.515
7BuKSEK3sZNWXsQLle6RbY,0,0,3,0.0905,0.0587,-27.157,0.0426,0.83,0.284,0.0782,0.0334,86.524
5Kr45lhiMnQetlzI0QTPtQ,7,0,4,0.193,0.22,-19.624,0.042,0.359,0.851,0.0656,0.0387,77.532
4PxP31SL7m0kI2BotSQKtm,0,0,1,0.168,0.153,-23.992,0.0503,0.913,0.827,0.102,0.0476,124.514
4OALDqJvYCSWzHNFlEaANI,6,0,4,0.748,0.696,-10.268,0.0649,0.267,0.0303,0.0914,0.959,120.057
1ra0E2zfLsZrHIWw5W7SpM,0,0,4,0.686,0.599,-10.452,0.0741,0.0204,0.911,0.149,0.683,149.982
0aMvDakkBsjPZY6B1wT5Yq,10,1,4,0.436,0.204,-17.709,0.0402,0.281,0.0293,0.0764,0.252,119.904
2DTMtH01LUVkamWtvqubxq,1,1,3,0.193,0.444,-17.876,0.0624,0.779,0.244,0.161,0.0691,88.949
6HY5tWxsZMi3qfIOFyWByF,1,1,4,0.168,0.645,-11.003,0.0747,0.358,0.938,0.236,0.195,72.765
1wOglcyxuDk0cSZXLuetLa,7,0,4,0.227,0.571,-13.152,0.0555,0.0925,0.18,0.117,0.373,139.49
5NitC6NqJYebrCaCMlSfGS,9,1,4,0.4,0.144,-22.219,0.0447,0.593,0.00134,0.115,0.0732,66.274
1uMjv0mHNtheYT8tz6ZGnW,7,0,4,0.652,0.741,-8.817,0.0484,0.00383,5.53e-06,0.187,0.481,104.965
71gFBwhywQ7TpNjOZQjzD3,10,1,4,0.426,0.0767,-18.867,0.0319,0.953,5.12e-06,0.121,0.144,100.465
2Xi6ImRr8RByoZ66r17SoA,1,1,4,0.371,0.359,-8.893,0.0832,0.779,0,0.331,0.352,169.84
2pQtBvScmpmisj8D8FcdkB,6,1,4,0.579,0.123,-20.25,0.0307,0.785,0.539,0.105,0.287,99.699
4lKy50TEqCFRj1Zh7PuMyT,8,0,3,0.476,0.521,-8.889,0.0443,0.0991,0.00568,0.0963,0.508,178.181
1c1yugqYhMeO04Qrjbef21,6,0,3,0.418,0.223,-15.406,0.0496,0.556,0.000351,0.125,0.145,162.011
7Ky78y9gxAKlujRin3vzZf,9,1,4,0.716,0.644,-12.444,0.0718,0.884,0.617,0.138,0.464,121.053
12oa6kHYN9FamPdcpSM54i,9,1,4,0.775,0.218,-11.0,0.0461,0.343,0.00596,0.0866,0.361,133.036
0ZaRoV4PCmyV2fF4V1JKlE,1,0,4,0.703,0.232,-12.038,0.0285,0.767,0.0261,0.098,0.102,121.036
3xJQUyQniETvgY94tzz8vB,5,0,4,0.52,0.257,-13.114,0.0425,0.598,0.763,0.101,0.296,82.174
4q7N3JDXlJ96aEp36fMf5S,6,1,4,0.511,0.586,-7.699,0.0322,0.148,0.789,0.116,0.15,112.968
4yBcjDMvYXOSwJJmWOi4cB,4,0,4,0.681,0.258,-18.049,0.0362,0.957,0.0326,0.0929,0.0744,121.585
4rK62tkCcYIbuBgAKiQj5n,1,0,4,0.517,0.0132,-22.241,0.0636,0.879,9.75e-06,0.106,0.151,137.308
4sx0VBcGm3TSIwfTcmFOgc,7,1,4,0.593,0.945,-2.727,0.0416,0.0495,0,0.377,0.715,109.957
3yYoaYToM3q7gBZGe7qqWR,2,1,4,0.685,0.94,-2.713,0.0867,0.112,0,0.276,0.58,140.001
1GFfgtCyYhU4NQq0NEt99A,5,1,4,0.353,0.148,-14.725,0.0295,0.89,1.15e-06,0.0697,0.236,64.365
1RacDKEXSuBwWIbLqphfS9,0,1,4,0.336,0.246,-12.806,0.0284,0.623,0.00111,0.0697,0.1,138.5
3VJ4Kv7dY5nk8E97XLr5t0,10,1,4,0.265,0.266,-13.643,0.0344,0.742,0.0651,0.0642,0.165,134.9
4otjpKl3PYnvZ1Y3TTaYks,0,1,4,0.394,0.286,-12.466,0.0309,0.55,0.0234,0.0535,0.0692,117.473
6a2snaMSj5FXWU1iMAzLMY,0,1,1,0.243,0.118,-17.149,0.0358,0.938,2.84e-05,0.104,0.167,104.734
74kqozkyAN278wMdgoooHF,4,1,4,0.442,0.272,-11.69,0.0285,0.52,0.00258,0.0796,0.042,134.181
4Voi0p6traWRTDKCDih0D6,0,1,3,0.3,0.0972,-15.39,0.0399,0.955,0,0.0894,0.163,81.543
5JyfQrcjEY6GP6qGKGnQmm,2,1,4,0.166,0.395,-10.908,0.0306,0.487,0.398,0.157,0.0658,76.542
5akhOGN9DhCaawnO0XAL2K,0,1,4,0.389,0.303,-11.956,0.0347,0.828,0,0.114,0.157,122.984
4Fl2vAsbBDBUz0WizfnYeu,2,1,4,0.374,0.324,-11.547,0.0316,0.477,0.000217,0.105,0.182,135.734
00QfDLKbjYi45B72x6vg9Z,11,1,4,0.34,0.0174,-16.227,0.0354,0.962,0.000374,0.107,0.105,110.207
2sa4qUWH5yregl20ZjHaSv,10,1,4,0.263,0.459,-9.581,0.0331,0.0664,0.0136,0.0669,0.173,131.308
51w9Jbat1pLeWINGCpnQUR,0,1,4,0.698,0.66,-7.883,0.052,0.0226,0,0.0622,0.451,159.949
72gv4zhNvRVdQA0eOenCal,0,0,4,0.715,0.605,-5.128,0.0428,0.239,1.41e-05,0.189,0.454,122.956
5XWCc9wQes7X5uyYH9h5JR,0,0,4,0.755,0.74,-5.354,0.04,0.356,1.05e-05,0.0994,0.33,116.946
3NuK5xMlSlB6K2Qp16zf3h,11,0,4,0.74,0.622,-4.608,0.0446,0.0357,4.85e-05,0.356,0.556,104.966
2hrUO4drrO63i7FYbCLBl2,9,0,4,0.717,0.73,-4.729,0.0568,0.383,0,0.398,0.792,102.002
3WDIhWoRWVcaHdRwMEHkkS,1,0,4,0.737,0.714,-6.138,0.0367,0.225,3.79e-06,0.267,0.608,102.046
1t3HCpt49x27PE1uuy06md,5,1,4,0.638,0.729,-5.859,0.0405,0.144,3.86e-06,0.257,0.506,75.029
7DKSHIR389td3F1MrTOerW,5,0,4,0.736,0.71,-7.138,0.0429,0.0906,6.1e-05,0.216,0.334,105.005
6Vly9VOZmMnHDDambtb32p,10,0,4,0.607,0.588,-6.727,0.0858,0.00591,9.05e-06,0.219,0.396,158.016
4w1Lnjryh7voWNEfNdj37G,0,1,4,0.773,0.568,-7.71,0.0493,0.267,0,0.112,0.467,99.975
0zZE4gBv25outVrHKJgiry,11,0,4,0.793,0.624,-6.024,0.0344,0.0574,2.08e-06,0.208,0.755,100.024
0Ult84lvFuqNvbyXwyRQ58,0,0,4,0.693,0.624,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002
2sXGKXPb0lZq7CXGoSg3U5,6,1,4,0.685,0.746,-6.964,0.0353,0.00833,0.000154,0.134,0.53,96.006
7iGYKBPel065LynLZBnaqg,0,1,4,0.742,0.769,-5.975,0.0328,0.0266,0,0.317,0.504,92.022
3uYOVV9hpYLk6scE9xvAqt,11,0,4,0.723,0.648,-6.522,0.0426,0.0551,3.61e-05,0.298,0.369,151.035
3ZkxpOQ1fyA27Lt79y2UVG,7,0,4,0.696,0.741,-6.12,0.0367,0.00328,8.81e-05,0.129,0.413,110.012
4cKyHIo4oIZTLW5MujF9nL,5,0,4,0.43,0.741,-4.355,0.0583,0.0441,0,0.117,0.297,130.833
7zIIC0ZtxcAgdT9McvIhJH,4,1,4,0.555,0.991,-5.027,0.168,7.79e-05,0.000112,0.688,0.0671,120.033
20td2JEpu9ZvpniMmgaj5m,8,0,4,0.46,0.983,-3.974,0.0928,0.000106,0,0.354,0.523,101.553
2yuD2MLnv4Gmul7rrBTne7,9,1,4,0.412,0.972,-4.824,0.16,8.11e-05,0,0.525,0.327,159.987
7Fd1Jtvmy2bA6kwFwmRkyr,5,1,4,0.247,0.981,-4.461,0.118,3.04e-06,8.37e-06,0.291,0.505,159.351
4xQg6YSndl50K5Stf3IXof,7,1,4,0.428,0.952,-4.533,0.0592,1.06e-05,0.000888,0.335,0.596,167.958
47bxw3TvnqxiOt2TciMEwD,0,1,3,0.385,0.236,-15.691,0.0313,0.706,0.172,0.407,0.361,95.07
3SJO7JxCY7eEUvVxXFA1qb,7,1,4,0.397,0.977,-4.49,0.0889,3.45e-05,1.77e-05,0.113,0.462,92.917
1IHzSELkgHsj487dxecWkg,0,1,4,0.256,0.962,-4.718,0.132,7.06e-05,0.338,0.0534,0.245,80.582
6blEPj3EPYns55HV5vLpT2,4,0,4,0.513,0.974,-4.297,0.114,4.7e-06,0.00379,0.0544,0.358,94.006
0GCw6RKy72s4eefTreneAf,1,1,3,0.311,0.498,-14.366,0.0445,0.554,0.701,0.246,0.0759,159.858
2U3vLpoUNke28NYYbDprWU,2,0,4,0.452,0.948,-3.858,0.111,7.7e-05,0.000362,0.207,0.703,168.073
7quYUOjbGKaR4uWnwP9dBM,10,0,4,0.346,0.947,-5.883,0.212,1.09e-05,0.00131,0.629,0.307,109.933
3u2EtL3JkSURCy9F8ebYM9,8,1,4,0.254,0.903,-7.072,0.114,0.00111,0.00292,0.445,0.148,115.013
6lZe9DbvrcHZ3Ot2O9BPRc,0,0,4,0.744,0.71,-6.291,0.0551,0.0287,0,0.107,0.652,119.945
4IQGDJJeZ7qV2weHQXawCm,11,1,4,0.525,0.487,-4.763,0.0325,0.00518,0,0.207,0.045,75.531
6BKu8kCqUoQy0BFgnOYMJr,2,0,4,0.635,0.764,-5.117,0.164,0.00327,0,0.127,0.497,149.994
3HMwux9aUUgNyaZLfKfwpK,8,0,4,0.834,0.689,-6.878,0.16,0.278,1.77e-05,0.121,0.299,104.09
08M1S4uwtmPM0jIO1qNyhx,9,1,4,0.787,0.805,-6.294,0.409,0.0589,1.61e-06,0.183,0.769,104.862
6ertX080lPzV2ZcYQqNhoV,9,1,4,0.845,0.548,-8.922,0.162,0.00765,0.822,0.178,0.567,104.993
439X8jGytErRiPnaoUJHju,7,0,4,0.823,0.489,-7.044,0.137,0.302,0.000212,0.108,0.689,105.995
7fhPJQFCMaylAazrK9j8QT,5,0,4,0.956,0.421,-8.422,0.229,0.069,0.835,0.124,0.633,105.989
1nDhL6yVejczIo4SwzUyvO,1,0,4,0.827,0.562,-8.121,0.208,0.00225,0.341,0.15,0.503,95.015
4BO4uejGfd1bQb1BSBxMuL,8,1,4,0.588,0.891,-3.411,0.03,0.104,0,0.077,0.413,86.998
2xVC2Xwx2F89v5rx7BwWQD,9,1,4,0.52,0.635,-3.439,0.0345,0.0794,0,0.129,0.145,145.923
5BiREsLvOBvsOrJfjXIoOB,9,1,4,0.718,0.888,-3.263,0.0449,0.0204,0,0.262,0.658,130.065
6isTREzpC4ojaBEE5aog6h,4,1,4,0.677,0.786,-3.003,0.028,0.0428,0,0.108,0.55,99.977
6rsoQqwYcIB96nYShl6U5X,0,1,4,0.623,0.794,-3.014,0.0424,0.199,1.27e-05,0.104,0.487,136.057
72s9V4uJuJBKSyIPnxth3N,1,1,4,0.598,0.84,-3.362,0.0335,0.154,2.52e-06,0.0989,0.123,116.983
0OiPywghdF1h6Vkpm2Whyr,11,1,4,0.575,0.761,-2.961,0.0335,0.199,2.5e-05,0.116,0.48,179.945
54gQYK6VOZoeh8IrhYKosE,1,1,4,0.681,0.296,-7.513,0.0418,0.705,2.26e-06,0.295,0.146,125.417
0SZsyAxXIut64zUYFiPvAH,7,0,4,0.635,0.728,-4.613,0.0371,0.129,3.62e-06,0.0889,0.141,112.998
3VF8EhBrQmySMYGXZkBaED,11,1,4,0.686,0.533,-8.412,0.0649,0.545,0,0.133,0.788,102.955
4EsxYkjr2WlPQ104ZavKny,0,0,4,0.661,0.689,-7.272,0.0574,0.131,0,0.354,0.521,93.991
1RqXqNpyrh5ulVxmfOyISO,5,1,4,0.731,0.457,-8.794,0.123,0.372,0,0.0922,0.389,131.939
5DPvHFMO6rrRaz8IAfi6ol,6,1,4,0.75,0.522,-8.342,0.275,0.31,0,0.109,0.223,118.01
3lLHTdNSLZUm26bJA8yqLW,7,1,5,0.387,0.0633,-13.266,0.0307,0.827,1.06e-05,0.0898,0.186,66.78
6dmSFcNT3eS1djnJQpSPUk,8,1,4,0.583,0.352,-8.617,0.0678,0.695,0,0.102,0.194,139.848
0SYiVuHO5b0fKNucy5gFSc,9,1,4,0.779,0.355,-9.29,0.075,0.209,0,0.103,0.256,109.953
5X5VYjmbaWtPeS1Basg7bs,5,0,4,0.618,0.551,-8.234,0.0451,0.488,0,0.116,0.445,77.517
6YI65Sb4nKEgu9pVl5GWjm,10,1,3,0.515,0.458,-9.854,0.0868,0.158,0,0.0919,0.117,92.988
0py7VmnM9RjgN63wADwEWr,7,0,4,0.605,0.488,-9.604,0.28,0.484,0,0.0714,0.36,169.782
1CUwxA874a35p0ciISC0JP,11,1,4,0.852,0.475,-8.633,0.0461,0.266,2.15e-05,0.107,0.212,111.997
4q1L08YxlVkpHUy6ixUwbm,9,0,4,0.408,0.174,-14.184,0.0591,0.935,0,0.0453,0.462,104.376
0h0bk4cUDcIDrddiYqWQ7a,2,0,4,0.665,0.365,-8.206,0.0476,0.504,0,0.106,0.271,57.439
0yrrXjY3hqKm0gObrE7E8c,11,0,4,0.674,0.435,-7.832,0.0501,0.196,0,0.138,0.109,89.994
3vKuQMgawXzHC16KFhkAaY,11,0,3,0.626,0.392,-9.092,0.106,0.117,0.00035,0.12,0.472,177.891
074PG6f7ZRVyQ9m1mkgzXa,5,0,4,0.47,0.418,-9.299,0.176,0.271,0.000196,0.159,0.224,77.759
2olyfHW5Sn7LnIQlxjTZdU,4,0,4,0.684,0.259,-11.004,0.0493,0.743,0,0.137,0.0517,138.008
75iZaRMctH8FamTOhokRVJ,1,0,4,0.647,0.371,-8.645,0.0575,0.32,0,0.205,0.243,81.094
3kywzyEr7V106Un5cDyh12,11,1,4,0.581,0.298,-9.54,0.0698,0.725,0,0.116,0.168,63.761
7lSZpgUg8R79pC49uc6IHX,11,1,4,0.699,0.493,-10.386,0.0695,0.54,0,0.258,0.08,94.991
4PQJcyOjVSurR2fRZ4MNVE,11,1,4,0.584,0.261,-12.317,0.0487,0.72,1.1e-06,0.126,0.504,180.148
7pHECccR6FiKZqFhjULGbB,2,0,4,0.619,0.554,-10.222,0.0522,0.772,0.00182,0.0916,0.634,148.972
3VoQDi87LnR500mgLkTtgW,6,1,4,0.723,0.868,-3.697,0.114,0.00546,0,0.145,0.589,115.742
7Ip9sxKtQQyWHWOQR62Xwy,1,1,4,0.796,0.763,-7.619,0.101,0.258,0,0.917,0.344,140.036
64BirkPW9F4XgzoLAiOBCP,10,0,4,0.475,0.498,-10.609,0.0303,0.0168,0.492,0.137,0.0592,88.882
2Yp7WUJMSCvsQSXQRqf4sU,5,0,4,0.416,0.406,-10.242,0.0325,0.854,6.15e-06,0.101,0.266,143.473
5YWSlrbFrK7X0ENL0uK9Uz,7,1,4,0.601,0.415,-13.701,0.386,0.68,0,0.341,0.559,112.527
6eIEJLVaPTU3NuctqdWCzJ,1,1,4,0.523,0.153,-12.785,0.0689,0.945,0.000944,0.114,0.184,84.659
5YLpIdoLpKPSPCamFAKUCi,5,1,4,0.606,0.13,-10.029,0.134,0.945,5.07e-06,0.117,0.177,177.1
47evLuPUpZPpfUzdlt0Xnb,8,1,4,0.501,0.472,-7.113,0.0464,0.819,2.23e-06,0.0972,0.559,176.33
51tCjB9xqCJyoe0KdqbdLr,0,1,4,0.55,0.374,-8.079,0.0237,0.721,0.000168,0.133,0.193,94.031
7wC5eZcFS1Q1BsQ35DU6H4,0,1,4,0.654,0.316,-14.351,0.109,0.685,0.0333,0.117,0.186,145.074
6Xy72HZ9nf2jx48dQuF1mA,11,0,4,0.649,0.743,-6.042,0.0679,0.0342,0,0.0855,0.344,106.915
5Fla3zyOCcIRqrDoKLU0DP,10,1,4,0.531,0.854,-3.149,0.198,0.288,0,0.0773,0.456,94.419
1In3jkWHnGCwK3LzhBGEv8,10,1,4,0.655,0.656,-3.935,0.109,0.325,0,0.16,0.641,90.965
76WNl0hDHHxTUhfLrEIBSm,5,1,4,0.607,0.669,-5.167,0.0755,0.16,8.75e-06,0.0631,0.281,103.132
46xkXPGjR9Ig9BcaTUNus3,1,1,4,0.853,0.571,-5.845,0.0543,0.133,0,0.0564,0.958,117.991
2CTN6UuO2dNEVZXR0DJVk2,6,0,4,0.654,0.528,-6.224,0.0412,0.0599,7.14e-05,0.0975,0.376,82.014
2CeiHAepW0aX9Riy4HvbX4,4,1,4,0.679,0.595,-5.991,0.0697,0.605,0,0.0966,0.511,102.932
1YQPmgqj0dhqOcrkfuHHKj,2,0,4,0.536,0.791,-4.655,0.0343,0.0159,0,0.235,0.187,113.068
3yPe9q1JY5Jlx7yrkGquWX,1,1,4,0.558,0.734,-6.262,0.0478,0.148,0.00523,0.251,0.285,159.97
4ieCzIuNJAzTcDDu3DX2VC,8,0,4,0.728,0.69,-4.344,0.0524,0.0164,0,0.104,0.415,94.028
6ATnRclamgZgq5lx5m566f,1,1,4,0.76,0.443,-7.386,0.0652,0.407,0,0.0872,0.522,97.025
3zXbx8dO4VvrbRXVMLRQiv,0,0,4,0.525,0.721,-6.453,0.045,0.0235,2.66e-06,0.0878,0.307,127.963
4UPU0uWyNlniizqZT0EKXK,4,1,4,0.54,0.557,-4.858,0.0515,0.472,0,0.308,0.426,88.954
6dmbs17zshIj6esLJAqUV0,3,1,4,0.647,0.703,-5.871,0.0278,0.00966,1.68e-05,0.222,0.36,91.94
55sJWbfqyI3XjzNua7Mqk8,1,1,4,0.747,0.556,-6.95,0.0614,0.0239,0,0.112,0.647,121.994
2M9DRvhorbm60uF6ygEaiv,7,0,4,0.427,0.383,-7.725,0.0326,0.591,0,0.0982,0.289,97.26
0NZqj0STahY0l4UR81wQj4,8,1,4,0.575,0.664,-8.541,0.0725,0.36,0.903,0.107,0.542,92.978
15YteXcgC1tRTDrKKclPOp,4,0,4,0.55,0.826,-4.345,0.262,0.511,0,0.465,0.625,72.212
2bhUuihxnwHia4kXN0Tx6m,0,1,4,0.614,0.218,-9.643,0.0343,0.924,0,0.111,0.357,140.013
5FL8wr5UH25DTL0pEUTcRw,6,1,4,0.721,0.692,-6.402,0.0607,0.188,2.17e-06,0.138,0.76,125.008
